date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,sunshine_duration
2023-06-01 04:00:00+00:00,26.1194,83.15777,21.7094,22.207664,0.0,0.0,0.0,560.2203,100.0,93.0,43.0,0.0,0.08116409,2.1103816,3.2028966,302.00534,282.09473,12.079801,3600.0
2023-06-01 05:00:00+00:00,27.4694,77.75921,21.4394,26.33935,0.0,0.0,0.0,560.5985,64.200005,8.0,95.0,0.0,0.11332473,2.237,3.689355,306.86996,284.03625,16.5538,3600.0
2023-06-01 06:00:00+00:00,28.2794,74.6448,21.2594,27.768898,0.003937008,0.0,0.027559055,560.8453,78.9,21.0,100.0,0.0,0.13356549,2.1103816,3.421952,302.00534,281.3099,16.1064,3600.0
2023-06-01 07:00:00+00:00,28.5494,75.2425,21.7094,28.793285,0.003937008,0.0,0.027559055,560.9641,72.600006,14.0,100.0,0.0,0.13187033,2.3354967,4.2561827,286.6993,273.01273,16.5538,3600.0
2023-06-01 08:00:00+00:00,29.6294,71.99667,21.7094,29.684107,0.003937008,0.0,0.027559055,560.9394,63.000004,2.0,100.0,4.0,0.15588897,2.1103816,3.689355,302.00534,284.03625,17.0012,3600.0
2023-06-01 09:00:00+00:00,29.2694,74.17984,22.0694,27.486845,0.0118110245,0.0,0.08267717,560.7637,79.8,24.0,47.0,100.0,0.14164191,3.414632,5.6103673,301.60745,293.49857,16.330101,3600.0
2023-06-01 10:00:00+00:00,29.3594,70.608475,20.989399,27.350864,0.0,0.0,0.0,560.7661,50.700005,5.0,27.0,100.0,0.16182125,0.9223387,2.062412,255.96373,257.4712,16.5538,3600.0
2023-06-01 11:00:00+00:00,29.9894,68.558,20.8994,25.712067,0.0,0.0,0.0,560.7826,78.9,13.0,62.0,100.0,0.17761195,1.6131237,2.237,326.3099,306.86996,10.290199,3600.0
2023-06-01 12:00:00+00:00,29.2694,68.73405,20.2694,23.126698,0.003937008,0.0,0.027559055,560.43176,100.0,52.0,92.0,100.0,0.17150599,2.0008337,2.5505724,26.564985,15.255177,11.8561,3600.0
2023-06-01 13:00:00+00:00,26.1194,87.0304,22.7894,20.272774,0.0118110245,0.0,0.08267717,559.28326,100.0,89.0,99.0,100.0,0.062503934,1.9243401,3.796315,35.537766,44.999897,7.6058,3600.0
2023-06-01 14:00:00+00:00,24.9494,93.80949,23.4194,19.64475,0.015748031,0.0,0.11023622,559.239,100.0,100.0,100.0,100.0,0.028419018,0.8065618,3.0095758,33.6901,41.98713,7.8295,0.0
2023-06-01 15:00:00+00:00,23.5094,94.48377,22.1594,18.016851,0.007874016,0.0,0.05511811,558.519,100.0,91.0,100.0,93.0,0.023843259,0.9223387,2.5308766,194.03627,44.999897,5.3688,0.0
2023-06-01 16:00:00+00:00,22.9694,90.936455,20.7194,17.181223,0.003937008,0.0,0.027559055,558.33026,100.0,82.0,100.0,59.0,0.038295567,1.2654383,2.1103816,224.9999,32.005356,5.8162,0.0
2023-06-01 17:00:00+00:00,21.4394,94.43159,20.0894,15.360144,0.0,0.0,0.0,557.3255,100.0,93.0,100.0,100.0,0.022056162,1.803527,1.8446774,209.7448,75.96373,6.711,0.0
2023-06-01 18:00:00+00:00,19.999401,94.03132,18.559399,13.688768,0.0,0.0,0.0,556.21185,100.0,100.0,100.0,95.0,0.022236705,2.0008337,1.8446774,243.43501,14.036275,6.9346995,0.0
2023-06-01 19:00:00+00:00,20.1794,94.76396,18.9194,14.114086,0.0,0.0,0.0,556.1666,100.0,100.0,100.0,99.0,0.01965782,1.5006253,2.802953,243.43501,28.610369,6.9346995,0.0
2023-06-01 20:00:00+00:00,19.189398,92.56234,17.389399,12.681078,0.0,0.0,0.0,555.239,100.0,100.0,100.0,95.0,0.026765376,2.2145169,0.7074015,224.9999,71.564964,7.1584,0.0
2023-06-01 21:00:00+00:00,17.5694,92.146194,15.6793995,10.912403,0.0,0.0,0.0,553.8376,100.0,100.0,100.0,99.0,0.026359886,2.2145169,0.7074015,224.9999,198.43504,7.3820996,0.0
2023-06-01 22:00:00+00:00,17.9294,90.729225,15.6793995,11.105957,0.0,0.0,0.0,553.85834,100.0,100.0,100.0,100.0,0.031602293,2.608768,2.5010421,239.0363,280.30478,8.948,0.0
2023-06-01 23:00:00+00:00,17.659399,91.07392,15.499401,11.077658,0.0,0.0,0.0,553.73364,100.0,98.0,100.0,100.0,0.030075043,2.0008337,2.2031894,243.43501,293.9625,8.948,0.0
2023-06-02 00:00:00+00:00,19.0994,94.37171,17.749401,13.136406,0.0,0.0,0.0,554.7969,100.0,100.0,100.0,100.0,0.02017665,1.0004169,2.5308766,243.43501,44.999897,8.0532,0.0
2023-06-02 01:00:00+00:00,19.9094,93.666435,18.379398,13.95467,0.003937008,0.0,0.027559055,555.6053,100.0,100.0,100.0,100.0,0.023505509,1.1185,3.414632,360.0,31.607454,4.474,0.0
2023-06-02 02:00:00+00:00,21.5294,94.796196,20.2694,15.299274,0.007874016,0.0,0.05511811,557.0011,100.0,100.0,100.0,100.0,0.020690918,2.2031894,4.0328093,23.962492,19.440128,6.2636,0.0
2023-06-02 03:00:00+00:00,21.979399,93.72578,20.4494,15.258802,0.015748031,0.0,0.11023622,557.62585,100.0,100.0,100.0,100.0,0.025426418,3.407297,4.703023,23.198618,25.346138,9.1717,0.0
2023-06-02 04:00:00+00:00,22.6094,87.83789,19.5494,15.337498,0.01968504,0.0,0.13779527,558.20404,100.0,100.0,100.0,98.0,0.0506126,4.501876,5.90585,26.564985,24.623547,12.079801,0.0
2023-06-02 05:00:00+00:00,23.2394,82.631004,18.739399,16.895645,0.015748031,0.0,0.11023622,558.562,100.0,100.0,100.0,98.0,0.07421917,4.5295796,6.1872363,20.224945,12.528798,13.1983,0.0
2023-06-02 06:00:00+00:00,24.499401,78.69158,18.8294,20.223051,0.007874016,0.0,0.05511811,559.0007,100.0,99.0,100.0,99.0,0.0959858,4.8856816,6.843904,15.945477,11.3098955,14.5405,1738.2998
2023-06-02 07:00:00+00:00,25.3094,75.49793,18.6494,22.234911,0.003937008,0.0,0.027559055,559.1428,100.0,100.0,100.0,100.0,0.11415997,5.5340323,7.7233214,14.036275,10.007925,16.330101,3600.0
2023-06-02 08:00:00+00:00,25.7594,76.126175,19.2794,22.26642,0.003937008,0.0,0.027559055,559.21484,100.0,100.0,100.0,92.0,0.113334924,5.884628,8.992629,8.746089,5.7105074,18.5671,3600.0
2023-06-02 09:00:00+00:00,26.2994,73.02326,18.8294,22.607117,0.003937008,0.0,0.027559055,559.34467,100.0,71.0,100.0,100.0,0.13096175,6.056448,9.619101,4.23632,360.0,20.133,3600.0
2023-06-02 10:00:00+00:00,26.2994,68.9082,17.479399,21.07591,0.0,0.0,0.0,559.34467,100.0,72.0,100.0,100.0,0.15093073,5.6636314,8.973131,9.090207,4.289077,20.133,3600.0
2023-06-02 11:00:00+00:00,25.399399,69.60813,16.8494,17.888535,0.0,0.0,0.0,559.2566,100.0,45.0,100.0,100.0,0.14212209,5.1645155,8.385021,17.650223,9.210952,18.790798,3600.0
2023-06-02 12:00:00+00:00,24.229399,77.76156,18.289398,17.089588,0.003937008,0.0,0.027559055,559.0445,100.0,100.0,100.0,99.0,0.09904948,3.9067528,6.0770693,13.240531,6.3401003,17.2249,1438.1227
2023-06-02 13:00:00+00:00,22.7894,83.88326,18.6494,15.749111,0.01968504,0.0,0.13779527,558.81616,100.0,98.0,100.0,100.0,0.0675773,3.7498956,5.922771,17.354122,10.885482,13.6456995,0.0
2023-06-02 14:00:00+00:00,22.0694,85.80069,18.4694,15.578365,0.0118110245,0.0,0.08267717,558.7273,100.0,98.0,100.0,100.0,0.0577572,2.4093227,4.3950076,21.801476,14.743609,12.750899,0.0
2023-06-02 15:00:00+00:00,20.8094,89.80201,18.289398,14.557186,0.007874016,0.0,0.05511811,558.061,100.0,40.0,100.0,82.0,0.039325416,1.803527,4.718956,352.87506,354.55975,10.7376,0.0
2023-06-02 16:00:00+00:00,20.2694,92.95682,18.559399,14.024813,0.003937008,0.0,0.027559055,558.1418,93.9,7.0,100.0,92.0,0.026543498,1.8446774,4.051379,14.036275,353.6599,9.619101,0.0
2023-06-02 17:00:00+00:00,18.9194,93.63776,17.389399,13.135195,0.0,0.0,0.0,557.73834,100.0,98.0,100.0,0.0,0.022632062,0.50020844,2.0133,333.43503,360.0,8.2769,0.0
2023-06-02 18:00:00+00:00,17.479399,92.86682,15.7694,11.256538,0.0,0.0,0.0,556.94244,100.0,100.0,75.0,0.0,0.023848593,1.2046614,2.5010421,291.80148,349.69522,4.6976995,0.0
2023-06-02 19:00:00+00:00,14.689398,90.59229,12.439398,7.815464,0.0,0.0,0.0,555.0715,100.0,100.0,92.0,0.0,0.027856767,2.1222045,2.3031323,251.56496,330.9455,5.3688,0.0
2023-06-02 20:00:00+00:00,12.6194,89.06085,10.009399,5.5396423,0.003937008,0.0,0.027559055,553.72833,100.0,100.0,100.0,0.0,0.02956906,2.2031894,2.237,246.0375,323.13,6.711,0.0
2023-06-02 21:00:00+00:00,13.069401,89.80033,10.639399,6.155842,0.003937008,0.0,0.027559055,553.92444,100.0,100.0,99.0,0.0,0.028124526,1.9112936,2.0008337,249.44386,333.43503,6.4873004,0.0
2023-06-02 22:00:00+00:00,11.809399,88.30472,9.0194,4.782156,0.0,0.0,0.027559055,553.2336,100.0,100.0,98.0,0.0,0.030497342,1.9243401,1.2654383,234.46223,315.0001,6.2636,0.0
2023-06-02 23:00:00+00:00,10.909399,88.25704,8.1194,3.8360348,0.0,0.0,0.027559055,552.8926,100.0,100.0,99.0,8.0,0.029418737,1.8981575,0.8948,224.9999,90.0,6.4873004,0.0
2023-06-03 00:00:00+00:00,12.889399,87.653984,9.919399,6.1293087,0.003937008,0.0,0.027559055,554.1282,100.0,100.0,100.0,100.0,0.033771932,1.4323789,1.6131237,231.34016,33.6901,7.1584,0.0
2023-06-03 01:00:00+00:00,13.789398,87.35315,10.729399,7.2171364,0.007874016,0.0,0.05511811,554.8451,100.0,100.0,100.0,75.0,0.035995305,1.1185,2.0008337,233.13002,26.564985,5.5924997,0.0
2023-06-03 02:00:00+00:00,16.039398,86.10247,12.6194,9.981169,0.007874016,0.0,0.05511811,556.5778,100.0,100.0,100.0,20.0,0.043646842,0.2237,2.5308766,360.0,44.999897,5.5924997,0.0
2023-06-03 03:00:00+00:00,17.9294,84.20384,13.9694,11.331228,0.003937008,0.0,0.027559055,557.8434,100.0,100.0,100.0,14.0,0.053840965,1.7471529,1.9243401,50.194473,54.46224,7.3820996,3600.0
2023-06-03 04:00:00+00:00,19.729399,79.82088,14.509399,15.398071,0.003937008,0.0,0.027559055,558.6048,100.0,95.0,100.0,17.0,0.07430217,2.1103816,2.0008337,57.99466,63.435013,8.0532,3600.0
2023-06-03 05:00:00+00:00,21.1694,78.70213,15.589397,18.115648,0.003937008,0.0,0.027559055,559.1206,100.0,92.0,100.0,10.0,0.08338228,2.802953,2.9081001,61.389645,67.3801,9.1717,3600.0
2023-06-03 06:00:00+00:00,22.1594,79.40596,16.7594,19.358694,0.0,0.0,0.0,559.4996,100.0,100.0,100.0,0.0,0.08408061,3.257121,3.6415722,74.054535,79.380394,10.290199,3600.0
2023-06-03 07:00:00+00:00,23.2394,78.27573,17.479399,21.608536,0.003937008,0.0,0.027559055,559.8255,100.0,42.0,100.0,12.0,0.09282449,2.9166913,2.9081001,57.528828,67.3801,10.5139,3600.0
2023-06-03 08:00:00+00:00,24.4094,77.77805,18.4694,22.945555,0.003937008,0.0,0.027559055,559.9322,100.0,100.0,100.0,28.0,0.099723995,3.6415722,4.2737823,42.510403,47.12111,10.290199,3600.0
2023-06-03 09:00:00+00:00,25.4894,74.93563,18.6494,21.478542,0.007874016,0.0,0.05511811,560.3615,100.0,100.0,99.0,62.0,0.117657006,4.297137,5.7295156,51.34017,51.34017,12.5272,3492.844
2023-06-03 10:00:00+00:00,24.7694,77.21318,18.6494,19.11021,0.01968504,0.0,0.13779527,560.0572,100.0,95.0,100.0,24.0,0.10380745,1.9112936,2.7029774,69.44387,65.55606,12.750899,431.6153
2023-06-03 11:00:00+00:00,23.5094,84.906044,19.639399,16.832056,0.06692914,0.0,0.46850395,560.0026,100.0,98.0,100.0,46.0,0.06523526,3.11578,4.0328093,21.037588,19.440128,8.948,0.0
2023-06-03 12:00:00+00:00,23.4194,84.57461,19.4594,16.75541,0.1023622,0.0,0.7165354,560.4382,100.0,100.0,100.0,78.0,0.066415995,3.0426488,4.906124,342.8972,335.77228,13.6456995,0.0
2023-06-03 13:00:00+00:00,22.7894,83.23827,18.4694,15.963318,0.05905512,0.0,0.4133858,560.73785,100.0,100.0,100.0,71.0,0.07028124,3.2028966,5.2031293,347.90527,334.53668,12.3035,0.0
2023-06-03 14:00:00+00:00,21.7994,84.79418,17.9294,15.107281,0.031496063,0.0,0.22047244,560.5238,92.4,31.0,100.0,15.0,0.061148077,2.7670162,5.027032,345.9637,339.14545,12.079801,0.0
2023-06-03 15:00:00+00:00,20.989399,85.73378,17.389399,14.4441395,0.01968504,0.0,0.13779527,560.7548,100.0,54.0,100.0,3.0,0.055432916,2.3031323,5.2795095,330.9455,323.61554,11.8561,0.0
2023-06-03 16:00:00+00:00,20.1794,88.04849,17.2094,13.406708,0.0118110245,0.0,0.08267717,560.7097,100.0,83.0,100.0,0.0,0.044866085,2.802953,6.085298,331.38962,323.97253,12.079801,0.0
2023-06-03 17:00:00+00:00,20.2694,87.71197,17.2094,13.707876,0.007874016,0.0,0.05511811,560.8241,100.0,100.0,100.0,0.0,0.04630658,2.3031323,5.9058495,330.9455,322.69595,12.3035,0.0
2023-06-03 18:00:00+00:00,19.2794,90.78541,17.0294,13.040657,0.003937008,0.0,0.027559055,560.2195,100.0,97.0,100.0,0.0,0.033287287,1.5006253,4.6548953,296.56497,305.21768,11.4087,0.0
2023-06-03 19:00:00+00:00,19.0994,90.074005,16.6694,12.490013,0.003937008,0.0,0.027559055,559.9354,100.0,100.0,100.0,0.0,0.03558135,2.3031323,5.405955,299.0545,294.44394,10.9613,0.0
2023-06-03 20:00:00+00:00,17.839397,91.08119,15.6793995,11.246733,0.007874016,0.0,0.05511811,558.9294,100.0,100.0,99.0,0.0,0.030284911,2.062412,5.8075895,282.5288,285.6423,12.5272,0.0
2023-06-03 21:00:00+00:00,16.7594,90.32399,14.419399,9.895094,0.003937008,0.0,0.027559055,558.1509,100.0,100.0,80.0,0.0,0.031356245,2.4607,6.405793,270.0,282.09473,13.6456995,0.0
2023-06-03 22:00:00+00:00,16.039398,88.876045,13.339397,8.995987,0.0,0.0,0.0,557.88495,95.700005,91.0,23.0,0.0,0.03493762,2.6844,6.8035703,270.0,279.46225,14.3168,0.0
2023-06-03 23:00:00+00:00,14.059399,88.422676,11.2694,6.6443386,0.0,0.0,0.0,557.14655,43.2,26.0,33.0,0.0,0.0333454,3.2028966,7.1897893,257.90524,275.35574,14.9879,0.0
2023-06-04 00:00:00+00:00,11.539398,89.72914,9.1094,3.9355373,0.0,0.0,0.0,555.8668,90.0,100.0,0.0,0.0,0.026464,3.3028908,6.9921904,241.69934,277.3523,16.1064,0.0
2023-06-04 01:00:00+00:00,9.919399,88.56446,7.2194004,1.9668884,0.0,0.0,0.0,555.6774,90.0,100.0,0.0,0.0,0.027407631,3.8486803,6.299449,234.46223,276.11542,15.2116,3347.0205
2023-06-04 02:00:00+00:00,11.089397,89.34574,8.569401,3.4832573,0.0,0.0,0.0,556.9129,90.0,100.0,0.0,0.0,0.026907012,3.2262473,6.0399003,236.3099,270.0,15.4353,3600.0
2023-06-04 03:00:00+00:00,14.329399,92.02922,12.439398,7.4179745,0.0,0.0,0.0,558.85126,90.0,100.0,0.0,0.0,0.023232877,2.7029774,4.479589,245.55606,272.86234,14.3168,3600.0
2023-06-04 04:00:00+00:00,17.749401,92.875595,16.039398,14.249872,0.0,0.0,0.0,560.72473,81.9,91.0,0.0,0.0,0.024098575,1.5817978,3.3555,278.13,270.0,12.3035,3600.0
2023-06-04 05:00:00+00:00,20.3594,66.83509,11.089397,19.28217,0.0,0.0,0.0,562.198,0.0,0.0,0.0,0.0,0.12541941,0.8065618,1.5659,303.6901,270.0,10.0665,3600.0
2023-06-04 06:00:00+00:00,22.1594,55.55663,8.659399,22.872292,0.0,0.0,0.0,562.956,0.0,0.0,0.0,0.0,0.18137726,0.31635958,1.2654383,224.9999,224.9999,8.5006,3600.0
2023-06-04 07:00:00+00:00,23.2394,51.814594,8.1194,23.885506,0.0,0.0,0.0,563.2863,0.0,0.0,0.0,0.0,0.20579468,1.2046614,2.802953,248.19853,241.38963,10.290199,3600.0
2023-06-04 08:00:00+00:00,24.229399,44.342785,5.5994015,23.539843,0.0,0.0,0.0,563.4443,0.0,0.0,0.0,0.0,0.2477449,2.4708471,4.3950076,264.80566,255.2564,13.422,3600.0
2023-06-04 09:00:00+00:00,24.6794,40.238567,3.8893986,22.610653,0.0,0.0,0.0,563.6852,0.0,0.0,0.0,0.0,0.27103794,3.139779,5.9690604,265.91446,257.00537,16.1064,3600.0
2023-06-04 10:00:00+00:00,24.8594,41.62278,4.789398,21.262114,0.0,0.0,0.0,563.5834,0.0,0.0,0.0,0.0,0.2667683,2.916691,5.596972,274.39862,267.70944,16.330101,3600.0
2023-06-04 11:00:00+00:00,24.3194,45.83644,6.409397,19.013332,0.0,0.0,0.0,563.3384,0.0,0.0,0.0,0.0,0.24201542,2.2481573,4.9214,275.7105,270.0,14.764199,3600.0
2023-06-04 12:00:00+00:00,23.6894,43.526558,4.699402,16.646868,0.0,0.0,0.0,563.52844,0.0,0.0,0.0,0.0,0.24574572,1.360714,3.8616607,279.46225,280.0079,13.1983,3600.0
2023-06-04 13:00:00+00:00,21.979399,47.352077,4.9694004,14.718746,0.0,0.0,0.0,562.6723,0.0,0.0,0.0,0.0,0.21318941,1.9112936,3.9067528,249.44386,283.24054,11.184999,3600.0
2023-06-04 14:00:00+00:00,19.0994,52.857697,4.699402,11.398874,0.0,0.0,0.0,561.3567,0.0,0.0,0.0,0.0,0.1688729,2.9166913,3.9067528,237.52882,293.6294,10.5139,1749.7124
2023-06-04 15:00:00+00:00,16.3994,57.919308,4.159399,8.484127,0.0,0.0,0.0,560.0887,0.0,0.0,0.0,0.0,0.13416828,3.3555,3.5370073,233.13002,304.69522,11.184999,0.0
2023-06-04 16:00:00+00:00,14.7794,59.872128,3.3494015,6.6354427,0.0,0.0,0.0,559.4284,0.0,0.0,0.0,0.0,0.119215846,3.796315,2.721428,224.9999,279.46225,11.4087,0.0
2023-06-04 17:00:00+00:00,11.809399,64.35984,2.0893974,3.5338993,0.0,0.0,0.0,557.5142,0.0,0.0,0.0,0.0,0.092888504,3.9576569,2.5010421,222.70937,259.69522,12.079801,0.0
2023-06-04 18:00:00+00:00,11.3594,64.02916,1.5494022,3.103918,0.0,0.0,0.0,557.2603,0.0,0.0,0.0,0.0,0.091890976,3.8486803,1.9243401,215.53777,234.46223,12.079801,0.0
2023-06-04 19:00:00+00:00,11.1793995,63.203716,1.0994015,2.90271,0.0,0.0,0.0,556.9747,0.0,0.0,0.0,0.0,0.09324655,3.8486803,1.9112936,215.53777,200.55612,11.4087,0.0
2023-06-04 20:00:00+00:00,10.3694,62.03366,-0.0705986,2.0559177,0.0,0.0,0.0,556.14874,0.0,0.0,0.0,0.0,0.09278923,3.8094735,1.7036484,220.23628,203.19862,11.184999,0.0
2023-06-04 21:00:00+00:00,9.4694,58.32411,-2.2305984,1.0015602,0.0,0.0,0.0,555.36835,0.0,0.0,0.0,0.0,0.09781365,3.9576569,1.2654383,222.70937,224.9999,11.4087,0.0
2023-06-04 22:00:00+00:00,8.479399,54.300316,-4.6606026,0.05145645,0.0,0.0,0.0,554.95624,0.0,0.0,0.0,0.0,0.10256248,3.6415722,1.0004169,222.5104,206.56499,11.6324,0.0
2023-06-04 23:00:00+00:00,7.3093987,52.25756,-6.550598,-1.1166725,0.0,0.0,0.0,554.5249,0.0,0.0,0.0,0.0,0.10160572,3.4799554,1.414803,224.9999,198.43504,11.184999,0.0
2023-06-05 00:00:00+00:00,7.939398,46.941772,-8.170601,-0.40554047,0.0,0.0,0.0,555.06866,0.0,0.0,0.0,0.0,0.11617058,3.1635957,1.1185,224.9999,143.13002,11.184999,0.0
2023-06-05 01:00:00+00:00,8.479399,46.217873,-7.9906006,0.20525551,0.0,0.0,0.0,556.0355,0.0,0.0,0.0,0.0,0.12066553,3.0095758,2.3031323,221.98714,150.9455,10.7376,3600.0
2023-06-05 02:00:00+00:00,9.649401,46.220947,-6.9106026,1.6125641,0.0,0.0,0.0,556.89703,0.0,0.0,0.0,0.0,0.12719177,2.5308766,3.72311,224.9999,147.26479,11.184999,3600.0
2023-06-05 03:00:00+00:00,11.089397,64.53054,1.4594002,4.1887913,0.0,0.0,0.0,558.1581,0.9,1.0,0.0,0.0,0.08952741,2.0008337,3.689355,206.56499,165.96373,11.184999,3600.0
2023-06-05 04:00:00+00:00,14.509399,58.113316,2.4494019,10.327024,0.0,0.0,0.0,560.3867,3.6,4.0,0.0,0.0,0.12297118,1.7036484,3.6415722,156.80138,169.3804,10.9613,3600.0
2023-06-05 05:00:00+00:00,16.6694,64.75532,6.859398,14.524689,0.0,0.0,0.0,561.4698,7.2,8.0,0.0,0.0,0.11371674,2.2145169,4.0328093,135.0001,160.55988,12.079801,3600.0
2023-06-05 06:00:00+00:00,18.559399,69.3394,10.189398,18.02577,0.0,0.0,0.0,562.197,9.9,11.0,0.0,0.0,0.10735303,2.0008337,3.042649,116.56499,143.97253,12.079801,3600.0
2023-06-05 07:00:00+00:00,20.1794,69.81211,11.899401,20.461159,0.0,0.0,0.0,562.46124,6.2999997,7.0,0.0,0.0,0.11329427,1.9112936,2.3779638,110.55613,138.81418,10.9613,3600.0
2023-06-05 08:00:00+00:00,21.6194,68.88317,12.979399,22.050104,0.0,0.0,0.0,562.6527,4.5,5.0,0.0,0.0,0.12415263,1.360714,1.5817978,99.46225,135.0001,9.619101,3600.0
2023-06-05 09:00:00+00:00,22.6994,67.39849,13.5194,22.793442,0.0,0.0,0.0,562.8746,0.0,0.0,0.0,0.0,0.13614821,0.31635958,0.2237,44.999897,270.0,8.2769,3600.0
2023-06-05 10:00:00+00:00,23.6894,67.788605,14.5994,21.70709,0.0,0.0,0.0,562.9788,18.6,0.0,31.0,0.0,0.14023918,1.1406506,1.6285605,11.3098955,344.05453,7.3820996,3600.0
2023-06-05 11:00:00+00:00,24.0494,70.54333,15.8594,19.304817,0.0,0.0,0.0,562.83093,38.7,13.0,45.0,0.0,0.13020146,2.2481573,3.3555,5.7105074,360.0,7.8295,3600.0
2023-06-05 12:00:00+00:00,23.7794,73.0353,16.3994,17.731092,0.0,0.0,0.0,562.98315,24.900002,9.0,26.0,4.0,0.11784989,0.9223387,2.2813013,14.036275,11.3098955,7.6058,3600.0
2023-06-05 13:00:00+00:00,22.6094,75.81771,16.129398,16.454784,0.0,0.0,0.0,562.10144,20.100002,3.0,29.0,0.0,0.10061902,1.1185,1.5817978,233.13002,8.130019,6.0399003,3600.0
2023-06-05 14:00:00+00:00,20.3594,78.62991,14.7794,13.559927,0.0,0.0,0.0,560.88403,35.4,0.0,59.0,0.0,0.08083102,2.3779638,0.9223387,221.18582,14.036275,7.6058,1781.3811
2023-06-05 15:00:00+00:00,18.289398,77.8234,12.5294,10.976452,0.0,0.0,0.0,560.0496,1.2,0.0,2.0,0.0,0.07676244,3.1793742,0.4474,219.28938,360.0,8.948,0.0
2023-06-05 16:00:00+00:00,16.3994,78.585754,10.909399,8.895258,0.0,0.0,0.0,559.3258,19.5,0.0,13.0,39.0,0.06830628,3.3555,0.0,216.86998,180.0,9.1717,0.0
2023-06-05 17:00:00+00:00,13.6094,83.90292,9.649401,5.7541237,0.0,0.0,0.0,557.7645,85.50001,1.0,91.0,100.0,0.045450866,3.9828653,0.63271916,218.15727,224.9999,10.7376,0.0
2023-06-05 18:00:00+00:00,11.539398,86.52105,8.2994,3.575657,0.0,0.0,0.0,556.24603,90.00001,0.0,100.0,100.0,0.034727916,4.0328093,0.9223387,213.6901,194.03627,11.4087,0.0
2023-06-05 19:00:00+00:00,13.4293995,82.88133,9.1994,5.784647,0.0,0.0,0.0,557.47943,90.00001,0.0,100.0,100.0,0.047952652,3.414632,1.1406506,211.60745,191.30989,11.184999,0.0
2023-06-05 20:00:00+00:00,14.329399,78.397514,8.839397,7.0819645,0.0,0.0,0.0,558.036,90.00001,0.0,100.0,100.0,0.062950835,2.4196854,1.3422,213.6901,180.0,10.0665,0.0
2023-06-05 21:00:00+00:00,14.5994,75.61838,8.2994,7.5381527,0.0,0.0,0.0,557.94696,90.00001,0.0,100.0,100.0,0.07189189,1.8981575,0.7074015,224.9999,198.43504,8.2769,0.0
2023-06-05 22:00:00+00:00,14.419399,74.08048,7.6693993,7.4870872,0.0,0.0,0.0,557.98816,87.600006,1.0,100.0,89.0,0.07582332,1.5006253,0.7074015,206.56499,71.564964,7.1584,0.0
2023-06-05 23:00:00+00:00,14.419399,72.88445,7.3093987,7.361124,0.0,0.0,0.0,558.09686,75.3,2.0,100.0,45.0,0.07932012,1.7471529,0.50020844,219.80553,116.56499,6.711,0.0
2023-06-06 00:00:00+00:00,14.239399,75.58185,7.939398,7.3524513,0.0,0.0,0.0,558.84454,77.4,16.0,100.0,10.0,0.07087132,1.4323789,1.7896,231.34016,90.0,6.711,0.0
2023-06-06 01:00:00+00:00,13.879398,75.54524,7.579401,6.893957,0.0,0.0,0.0,558.6,78.600006,17.0,100.0,11.0,0.06986335,1.6131237,1.3422,236.3099,90.0,8.7243,3600.0
2023-06-06 02:00:00+00:00,15.139399,72.373924,7.8493996,8.4295845,0.0,0.0,0.0,559.45465,100.0,73.0,100.0,0.0,0.08340171,1.0004169,1.0004169,243.43501,63.435013,8.948,3600.0
2023-06-06 03:00:00+00:00,16.7594,69.40116,8.479399,10.856594,0.0,0.0,0.0,560.38586,100.0,39.0,100.0,40.0,0.09912306,0.4474,2.4196854,90.0,56.3099,8.5006,3600.0
2023-06-06 04:00:00+00:00,19.0994,71.37541,11.3594,15.494747,0.0,0.0,0.0,561.5207,100.0,67.0,100.0,23.0,0.10257971,1.360714,2.2481573,80.53775,84.2895,9.8428,3600.0
2023-06-06 05:00:00+00:00,21.4394,70.79709,13.4293995,19.545597,0.0,0.0,0.0,562.588,100.0,82.0,100.0,9.0,0.11563429,1.5659,2.062412,90.0,102.5288,10.0665,3600.0
2023-06-06 06:00:00+00:00,23.1494,69.61365,14.689398,22.745415,0.0,0.0,0.0,563.00726,100.0,53.0,100.0,0.0,0.12932968,2.0256896,2.2813013,83.659904,101.3099,10.0665,3600.0
2023-06-06 07:00:00+00:00,24.7694,67.12924,15.409399,24.706322,0.0,0.0,0.0,563.19403,73.200005,14.0,100.0,2.0,0.14972505,2.4196854,2.7306066,56.3099,55.0079,9.619101,3600.0
2023-06-06 08:00:00+00:00,25.5794,64.90623,15.409399,24.819307,0.0,0.0,0.0,563.1192,96.00001,39.0,100.0,3.0,0.16533184,2.5308766,3.1793742,44.999897,39.289394,8.5006,3600.0
2023-06-06 09:00:00+00:00,26.4794,67.08209,17.0294,23.853264,0.0,0.0,0.0,563.1557,82.5,25.0,100.0,0.0,0.16098717,3.3555,4.1610603,36.86998,36.253937,9.395399,3600.0
2023-06-06 10:00:00+00:00,26.6594,65.812645,16.7594,21.879894,0.0,0.0,0.027559055,563.21796,91.5,25.0,100.0,30.0,0.1684427,3.4943058,4.474,39.805527,36.86999,9.8428,3600.0
