date,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2023-11-10 04:00:00+00:00,13.742714,-13.910816,0.76570684,0,0,37546.85,33437.457,0.011811024,0.0,0.08267716,2.0,8.325127,35.5683,231.36209
2023-11-11 04:00:00+00:00,8.914513,-14.880188,-2.9878633,0,0,37440.83,34208.637,0.0,0.0,0.0,0.0,5.0617533,15.2116,244.16713
2023-11-12 04:00:00+00:00,15.810802,-8.76284,3.4299762,0,0,37336.992,34096.266,0.003937008,0.0,0.027559055,1.0,5.442856,23.7122,241.75903
2023-11-13 04:00:00+00:00,11.499962,-10.623222,0.76797265,0,0,37235.477,33986.273,0.0,0.0,0.0,0.0,7.8804655,31.318,252.2362
2023-11-14 04:00:00+00:00,7.0542793,-17.141525,-3.7762003,0,0,37136.094,27715.426,0.031496063,0.0,0.24803151,5.0,5.8547893,19.6856,264.22577
2023-11-15 04:00:00+00:00,6.890688,-16.052738,-4.17874,0,0,37037.84,33771.258,0.0,0.0,0.0,0.0,5.07163,15.2116,242.48445
2023-11-16 04:00:00+00:00,13.008198,-12.981102,0.0075771012,0,0,36940.754,33498.234,0.0,0.0,0.0,0.0,5.0617533,14.3168,216.58052
2023-11-17 04:00:00+00:00,14.329618,-13.578098,0.7892421,0,0,36844.945,33117.992,0.0,0.0,0.0,0.0,5.2223296,15.4353,221.43529
2023-11-18 04:00:00+00:00,14.941799,-6.027439,3.0237477,0,0,36750.54,32902.656,0.0,0.0,0.0,0.0,4.906124,17.0012,193.47948
2023-11-19 04:00:00+00:00,15.13545,-8.994915,2.0574427,0,0,36657.645,33187.633,0.0,0.0,0.0,0.0,6.4563713,27.291399,236.9597
2023-11-20 04:00:00+00:00,11.241825,-9.881123,-0.31974983,0,0,36566.39,32904.758,0.0,0.0,0.0,0.0,5.2414584,15.2116,250.23273
2023-11-21 04:00:00+00:00,11.032818,-10.910938,-1.6596799,0,0,36476.902,33023.7,0.0,0.0,0.0,0.0,5.2223296,14.093101,200.64366
2023-11-22 04:00:00+00:00,11.217312,-9.356735,-0.36520705,0,0,36389.297,32893.18,0.0,0.0,0.0,0.0,4.6548953,15.8827,180.75134
2023-11-23 04:00:00+00:00,15.211998,-11.568901,2.1335719,0,0,36303.71,32732.885,0.0,0.0,0.0,0.0,6.5219193,29.7521,226.1135
2023-11-24 04:00:00+00:00,7.754612,-13.155933,-3.6519854,0,0,36220.266,32696.498,0.0,0.0,0.0,0.0,5.538552,17.896,244.66151
2023-11-25 04:00:00+00:00,9.887106,-9.86483,-1.4505559,0,0,36139.094,32502.111,0.0,0.0,0.0,0.0,5.2223296,15.659,207.8475
2023-11-26 04:00:00+00:00,13.123638,-5.67997,2.0891886,0,0,36060.32,32400.0,0.0,0.0,0.0,0.0,4.787389,16.330101,217.61101
2023-11-27 04:00:00+00:00,14.6535225,-3.830124,4.405601,0,0,35984.086,31663.562,0.027559055,0.0,0.22047244,6.0,4.474,15.4353,203.98495
2023-11-28 04:00:00+00:00,10.853138,-6.1489525,1.6045576,0,0,35910.527,32302.246,0.0,0.0,0.0,0.0,4.124824,14.5405,255.2088
2023-11-29 04:00:00+00:00,9.338024,-9.400543,-1.5213732,0,0,35839.77,32250.65,0.031496063,0.0,0.22047246,6.0,4.7189565,14.9879,188.16835
2023-11-30 04:00:00+00:00,6.85371,-9.277664,-2.247093,0,0,35771.953,32185.85,0.031496063,0.0,0.2480315,7.0,3.8486803,12.079801,190.79648
2023-12-01 04:00:00+00:00,5.62854,-12.986546,-4.273823,0,0,35707.215,29033.906,0.03543307,0.0,0.2480315,7.0,4.297137,12.750899,234.29317
2023-12-02 04:00:00+00:00,3.409214,-19.2305,-6.935972,0,0,35645.69,28642.025,0.011811024,0.0,0.08267716,3.0,4.9416943,18.3434,236.19936
2023-12-03 04:00:00+00:00,1.9441471,-13.034035,-6.8792624,0,0,35587.516,32028.096,0.0,0.0,0.0,0.0,3.9576569,12.750899,195.7977
2023-12-04 04:00:00+00:00,1.7127991,-10.556183,-5.6228414,0,0,35532.6,32058.064,0.0,0.0,0.0,0.0,4.051379,12.079801,260.84982
2023-12-05 04:00:00+00:00,2.089899,-13.873116,-7.558838,0,0,35480.285,32002.703,0.0,0.0,0.0,0.0,4.3434687,13.422,195.9778
2023-12-06 04:00:00+00:00,2.5818214,-11.091949,-6.030132,0,0,35430.582,31949.113,0.0,0.0,0.0,0.0,3.9576569,11.8561,207.3155
2023-12-07 04:00:00+00:00,6.645899,-7.2374077,-2.5386648,0,0,35383.54,31881.887,0.0,0.0,0.0,0.0,4.124824,17.2249,211.48149
2023-12-08 04:00:00+00:00,9.3056965,-13.633137,-1.8804268,0,0,35339.227,31816.334,0.0,0.0,0.0,0.0,3.8486803,23.9359,233.78366
2023-12-09 04:00:00+00:00,-0.3051529,-21.964886,-11.494594,0,0,35297.695,31751.852,0.0,0.0,0.0,0.0,6.6246934,26.620298,247.47942
2023-12-10 04:00:00+00:00,-4.350891,-20.16853,-11.144932,0,0,35259.004,31754.55,0.0,0.0,0.0,0.0,7.6451745,31.0943,246.50137
2023-12-11 04:00:00+00:00,3.9067268,-10.719444,-5.3070874,0,0,35223.207,31616.67,0.0,0.0,0.0,0.0,6.154799,29.9758,241.58998
2023-12-12 04:00:00+00:00,-3.6969376,-22.631538,-12.637195,0,0,35190.37,31577.436,0.0,0.0,0.0,0.0,7.546353,29.9758,248.83133
2023-12-13 04:00:00+00:00,-3.0988579,-15.738716,-9.160117,0,0,35160.547,31525.22,0.0,0.0,0.0,0.0,10.573226,48.319202,266.358
2023-12-14 04:00:00+00:00,8.930634,-14.912136,-5.0832214,0,0,35133.78,31531.514,0.0,0.0,0.0,0.0,6.905775,35.1209,253.00606
2023-12-15 04:00:00+00:00,12.013628,-16.601997,-1.9196587,0,0,35110.137,31561.402,0.0,0.0,0.0,0.0,8.01895,34.2261,233.78107
2023-12-16 04:00:00+00:00,5.452017,-17.869755,-5.631434,0,0,35089.664,31406.564,0.0,0.0,0.0,0.0,8.204028,34.4498,239.87572
2023-12-17 04:00:00+00:00,-2.9752922,-22.850872,-11.726716,0,0,35072.414,31360.715,0.01968504,0.0,0.16535433,4.0,4.9264812,17.2249,263.30078
2023-12-18 04:00:00+00:00,-3.2676086,-23.916035,-12.253718,0,0,35058.44,31531.99,0.0,0.0,0.0,0.0,6.2154794,24.8307,239.18431
2023-12-19 04:00:00+00:00,6.15658,-8.045387,-1.9371868,0,0,35047.785,31512.527,0.0,0.0,0.0,0.0,4.6548953,25.278101,216.48425
2023-12-20 04:00:00+00:00,9.547892,-10.623955,-2.169694,0,0,35040.504,31462.545,0.0,0.0,0.0,0.0,7.227968,34.2261,237.45631
2023-12-21 04:00:00+00:00,10.321598,-11.456165,-2.3032475,0,0,35036.637,31481.977,0.0,0.0,0.0,0.0,6.279558,26.844,244.66841
2023-12-22 04:00:00+00:00,11.166489,-5.2048073,0.6628334,0,0,35036.234,31355.857,0.0,0.0,0.0,0.0,4.112674,15.8827,188.32555
2023-12-23 04:00:00+00:00,11.421673,-15.8256035,-4.2440944,0,0,35039.332,31174.0,0.003937008,0.0,0.027559055,1.0,5.3874097,18.119701,222.53413
2023-12-24 04:00:00+00:00,11.965113,-13.146076,-0.48776165,0,0,35045.992,31150.652,0.0,0.0,0.0,0.0,4.4290338,20.8041,212.05005
2023-12-25 04:00:00+00:00,12.910488,-7.8087845,-0.16119623,0,0,35056.23,31545.846,0.0,0.0,0.0,0.0,4.6116934,16.7775,224.45439
2023-12-26 04:00:00+00:00,12.306122,-10.635139,1.9136008,0,0,35070.01,31599.744,0.0,0.0,0.0,0.0,4.1610603,26.620298,227.238
2023-12-27 04:00:00+00:00,5.653406,-17.488499,-7.34139,0,0,35087.258,31503.758,0.0,0.0,0.0,0.0,8.352132,36.9105,243.63377
2023-12-28 04:00:00+00:00,7.885624,-12.103428,-4.402231,0,0,35107.914,31658.697,0.0,0.0,0.0,0.0,4.2737823,13.869399,224.66295
2023-12-29 04:00:00+00:00,9.3939705,-8.938934,-0.36236492,0,0,35131.918,31685.828,0.0,0.0,0.0,0.0,3.8486803,21.6989,228.1976
2023-12-30 04:00:00+00:00,7.0975094,-14.173672,-5.171927,0,0,35159.21,31716.629,0.0,0.0,0.0,0.0,6.7296157,27.291399,239.18433
2023-12-31 04:00:00+00:00,1.003231,-18.90147,-10.162914,0,0,35189.727,31336.387,0.0,0.0,0.0,0.0,5.07163,18.119701,249.54752
2024-01-01 04:00:00+00:00,0.398983,-20.112923,-11.178494,0,0,35223.395,31477.078,0.0,0.0,0.0,0.0,4.7453933,15.659,248.79065
2024-01-02 04:00:00+00:00,1.743927,-19.429657,-9.987214,0,0,35260.145,31830.332,0.0,0.0,0.0,0.0,4.124824,12.750899,207.07764
2024-01-03 04:00:00+00:00,1.8285828,-19.733479,-10.249348,0,0,35299.92,31574.256,0.0,0.0,0.0,0.0,5.8205,25.7255,244.73384
2024-01-04 04:00:00+00:00,-0.64899826,-19.494385,-10.869952,0,0,35342.64,31830.33,0.0,0.0,0.0,0.0,6.0440416,23.0411,239.80846
2024-01-05 04:00:00+00:00,2.0000763,-19.88678,-9.15837,0,0,35388.246,31188.525,0.0,0.0,0.0,0.0,6.843904,26.620298,241.64728
2024-01-06 04:00:00+00:00,0.30762863,-18.338509,-10.080424,0,0,35436.664,32028.668,0.0,0.0,0.0,0.0,5.7032533,22.369999,242.39697
2024-01-07 04:00:00+00:00,4.9438114,-14.422943,-6.1512337,0,0,35487.82,32086.053,0.0,0.0,0.0,0.0,6.5219193,28.6336,234.40913
2024-01-08 04:00:00+00:00,3.623022,-14.693169,-7.410024,0,0,35541.652,32146.39,0.003937008,0.0,0.027559055,1.0,8.385021,32.660202,234.42332
2024-01-09 04:00:00+00:00,0.051296234,-20.235584,-10.887864,0,0,35598.082,32209.602,0.0,0.0,0.0,0.0,5.442856,21.2515,244.90202
2024-01-10 04:00:00+00:00,4.358368,-16.963814,-7.5067196,0,0,35657.043,32275.602,0.0,0.0,0.0,0.0,6.1872363,23.0411,243.9814
2024-01-11 04:00:00+00:00,7.6627445,-8.630272,-1.2352775,0,0,35718.47,32344.3,0.0,0.0,0.0,0.0,5.956472,31.0943,236.13454
2024-01-12 04:00:00+00:00,7.5659065,-11.578861,-3.1858323,0,0,35782.285,32415.63,0.0,0.0,0.0,0.0,7.3037286,32.2128,232.8776
2024-01-13 04:00:00+00:00,7.6452637,-14.288834,-3.4075851,0,0,35848.664,32489.547,0.0,0.0,0.0,0.0,7.9657307,39.3712,226.5437
2024-01-14 04:00:00+00:00,3.8208523,-14.948383,-6.4075546,0,0,35918.31,32566.898,0.0,0.0,0.0,0.0,7.1618943,29.3047,241.58014
2024-01-15 04:00:00+00:00,4.452389,-16.806698,-7.8931518,0,0,35991.133,31346.73,0.015748031,0.0,0.11023622,4.0,7.395645,28.409899,239.57042
2024-01-16 04:00:00+00:00,0.31372452,-22.27893,-10.946927,0,0,36066.992,27530.059,0.011811024,0.0,0.08267716,3.0,4.906124,18.3434,248.44664
2024-01-17 04:00:00+00:00,-1.4301071,-24.071175,-13.308136,0,0,36145.742,32818.797,0.0,0.0,0.0,0.0,5.6944723,16.5538,238.12355
2024-01-18 04:00:00+00:00,0.12977219,-21.411247,-11.679017,0,0,36227.25,32908.84,0.0,0.0,0.0,0.0,5.217536,17.2249,252.18768
2024-01-19 04:00:00+00:00,-0.47629166,-18.26204,-10.711819,0,0,36311.36,33001.637,0.0,0.0,0.0,0.0,5.3688,20.3567,241.96129
2024-01-20 04:00:00+00:00,-1.8286552,-24.04367,-11.930974,0,0,36397.95,31344.504,0.011811024,0.0,0.08267716,3.0,5.9058495,20.3567,262.7685
2024-01-21 04:00:00+00:00,1.329731,-21.08009,-11.349311,0,0,36486.867,33194.88,0.0,0.0,0.0,0.0,5.538552,19.9093,230.52113
2024-01-22 04:00:00+00:00,4.857044,-16.09211,-7.6868343,0,0,36577.973,33295.016,0.0,0.0,0.0,0.0,5.442856,22.8174,243.56693
2024-01-23 04:00:00+00:00,1.3760929,-22.863659,-10.610469,0,0,36671.145,33397.273,0.0,0.0,0.0,0.0,4.2737823,14.764199,264.3406
2024-01-24 04:00:00+00:00,-2.7110367,-21.093544,-12.826749,0,0,36766.246,33501.52,0.0,0.0,0.0,0.0,5.2223296,18.5671,252.82399
2024-01-25 04:00:00+00:00,0.5423527,-21.145233,-10.846168,0,0,36863.14,33579.824,0.0,0.0,0.0,0.0,5.645932,26.1729,239.94923
2024-01-26 04:00:00+00:00,-0.5878296,-23.090527,-10.943873,0,0,36961.703,32774.86,0.007874016,0.0,0.05511811,2.0,6.5830164,27.5151,239.79326
2024-01-27 04:00:00+00:00,-1.2784424,-16.029259,-10.186635,0,0,37061.805,33824.656,0.0,0.0,0.0,0.0,8.325127,33.555,252.70984
2024-01-28 04:00:00+00:00,4.5119133,-9.946178,-3.7498493,0,0,37163.32,33935.36,0.0,0.0,0.0,0.0,7.0064893,30.6469,240.61244
2024-01-29 04:00:00+00:00,3.6334496,-20.88749,-9.031124,0,0,37266.13,31900.346,0.003937008,0.0,0.027559055,1.0,7.499791,30.8706,245.32927
2024-01-30 04:00:00+00:00,-1.3644142,-18.07917,-9.36224,0,0,37370.11,34160.418,0.0,0.0,0.0,0.0,8.790015,39.3712,238.84567
2024-01-31 04:00:00+00:00,-2.0746117,-16.83258,-9.213653,0,0,37475.14,29602.818,0.031496063,0.0,0.22047244,7.0,9.606085,45.4111,230.15666
2024-02-01 04:00:00+00:00,-2.8438797,-26.974953,-13.0490675,0,0,37581.105,31961.092,0.01968504,0.0,0.13779527,5.0,6.579214,37.1342,241.44868
2024-02-02 04:00:00+00:00,-11.747505,-35.61087,-23.822462,0,0,37688.242,33573.23,0.007874016,0.0,0.05511811,2.0,7.2831445,29.528399,244.98947
2024-02-03 04:00:00+00:00,-0.0099983215,-18.823433,-10.532413,0,0,37797.57,31590.76,0.011811024,0.0,0.08267716,3.0,7.436133,40.042297,226.83278
2024-02-04 04:00:00+00:00,-0.4977455,-21.929981,-8.469651,0,0,37909.027,34630.812,0.011811024,0.0,0.08267716,3.0,8.376063,46.0822,241.96474
2024-02-05 04:00:00+00:00,-5.833061,-28.578072,-17.398779,0,0,38022.477,34867.28,0.0,0.0,0.0,0.0,6.5830164,27.291399,246.01208
2024-02-06 04:00:00+00:00,-8.419167,-29.728615,-19.395557,0,0,38137.76,34991.543,0.0,0.0,0.0,0.0,7.063396,29.528399,247.21523
2024-02-07 04:00:00+00:00,-6.0076675,-29.212646,-17.416555,0,0,38254.75,35117.406,0.0,0.0,0.0,0.0,7.1723676,30.1995,252.38176
2024-02-08 04:00:00+00:00,-2.492443,-20.953651,-12.013069,0,0,38373.293,35248.22,0.0,0.0,0.0,0.0,5.3874097,17.896,232.25792
2024-02-09 04:00:00+00:00,1.6022644,-19.555481,-10.39088,0,0,38493.266,35373.38,0.0,0.0,0.0,0.0,4.4290338,19.9093,204.09688
2024-02-10 04:00:00+00:00,2.02326,-19.46286,-9.665519,0,0,38614.527,35519.543,0.0,0.0,0.0,0.0,5.538552,17.2249,237.29526
2024-02-11 04:00:00+00:00,7.91621,-18.515965,-7.747774,0,0,38736.945,35641.953,0.0,0.0,0.0,0.0,5.596972,21.0278,241.4325
2024-02-12 04:00:00+00:00,6.6605186,-15.065208,-5.2728257,0,0,38860.395,35769.42,0.0,0.0,0.0,0.0,6.2994494,26.844,250.20099
2024-02-13 04:00:00+00:00,3.0907936,-19.556244,-9.649905,0,0,38984.746,35877.32,0.0,0.0,0.0,0.0,6.949117,26.1729,249.23972
2024-02-14 04:00:00+00:00,5.3342934,-15.800835,-6.6805015,0,0,39109.87,35963.797,0.0,0.0,0.0,0.0,5.3874097,15.2116,237.54185
2024-02-15 04:00:00+00:00,15.234486,-5.8401604,2.4234998,0,0,39235.652,35986.68,0.0,0.0,0.0,0.0,4.474,22.5937,241.06877
2024-02-16 04:00:00+00:00,12.064892,-13.953682,-2.0923522,0,0,39361.973,36098.07,0.0,0.0,0.0,0.0,8.142803,37.1342,236.8605
2024-02-17 04:00:00+00:00,12.77434,-8.976982,0.0994676,0,0,39488.703,36028.684,0.0,0.0,0.0,0.0,10.5424185,49.214,234.08484
2024-02-18 04:00:00+00:00,12.0200615,-5.892418,2.8818169,0,0,39615.74,35439.66,0.07874015,0.0,0.551181,15.0,10.51628,47.8718,221.40388
2024-02-19 04:00:00+00:00,5.1815796,-14.878578,-2.5025437,0,0,39742.953,20079.158,0.16929133,0.0,1.1850393,15.0,7.63535,45.1874,223.58127
2024-02-20 04:00:00+00:00,-4.103405,-22.971825,-11.47747,0,0,39870.246,36499.504,0.031496063,0.0,0.22047244,6.0,8.518242,37.805298,238.04471
2024-02-21 04:00:00+00:00,-7.485798,-28.980835,-19.116606,0,0,39997.492,36469.664,0.0,0.0,0.0,0.0,7.519781,32.4365,233.38228
2024-02-22 04:00:00+00:00,-10.730843,-30.754871,-21.082018,0,0,40124.945,36726.266,0.0,0.0,0.0,0.0,7.147907,29.528399,238.32895
2024-02-23 04:00:00+00:00,-5.1894913,-28.718151,-17.888296,0,0,40253.637,36801.3,0.0,0.0,0.0,0.0,4.58994,15.8827,219.83145
2024-02-24 04:00:00+00:00,-8.118904,-27.19143,-18.635372,0,0,40383.54,36977.848,0.0,0.0,0.0,0.0,6.366614,26.3966,239.86252
2024-02-25 04:00:00+00:00,-10.869247,-28.984173,-18.326536,0,0,40514.543,37393.586,0.0,0.0,0.0,0.0,7.609089,32.2128,239.77632
2024-02-26 04:00:00+00:00,3.6811485,-21.537941,-10.121551,0,0,40646.535,37265.695,0.0,0.0,0.0,0.0,6.714727,33.7787,228.76865
2024-02-27 04:00:00+00:00,4.7955837,-21.217518,-8.083892,0,0,40779.41,37786.465,0.0,0.0,0.0,0.0,8.488818,38.476402,243.24509
2024-02-28 04:00:00+00:00,3.963192,-20.24514,-7.8985124,0,0,40913.06,37156.81,0.0,0.0,0.0,0.0,6.2395864,25.7255,244.99039
2024-02-29 04:00:00+00:00,7.402605,-10.897522,-3.0055878,0,0,41047.37,37754.96,0.0,0.0,0.0,0.0,6.002501,27.738798,236.55807
2024-03-01 04:00:00+00:00,12.45723,-3.5624428,3.039819,0,0,41182.25,32400.0,0.055118106,0.0,0.38582674,9.0,9.406046,38.476402,191.46019
2024-03-02 04:00:00+00:00,10.890255,-7.3015976,1.1537918,0,0,41317.59,28174.977,0.18110234,0.0,1.2677165,18.0,8.2799225,41.6082,190.05676
2024-03-03 04:00:00+00:00,2.7537231,-18.119713,-8.768722,0,0,41453.285,31831.959,0.10629919,0.0,0.7716534,13.0,7.2831445,42.2793,214.68764
2024-03-04 04:00:00+00:00,-7.291279,-31.06083,-18.208605,0,0,41589.24,37350.207,0.007874016,0.0,0.05511811,2.0,7.5197816,34.8972,234.2212
2024-03-05 04:00:00+00:00,-1.9116898,-22.272827,-14.332797,0,0,41725.35,38765.125,0.0,0.0,0.0,0.0,4.9264812,22.5937,238.31038
2024-03-06 04:00:00+00:00,0.2894802,-17.280418,-10.954384,0,0,41861.527,38709.94,0.0,0.0,0.0,0.0,4.4290338,18.5671,211.4473
2024-03-07 04:00:00+00:00,0.8916836,-17.706627,-8.73874,0,0,41997.66,39044.477,0.015748031,0.0,0.11023622,3.0,4.787389,22.1463,220.8269
2024-03-08 04:00:00+00:00,2.489645,-21.146294,-10.476807,0,0,42133.66,39183.605,0.011811024,0.0,0.08267716,3.0,6.0191517,31.5417,236.04773
2024-03-09 04:00:00+00:00,1.2247467,-23.916279,-10.675906,0,0,42269.42,39322.234,0.0,0.0,0.0,0.0,5.8547893,19.461899,227.76389
2024-03-10 04:00:00+00:00,11.1031685,-10.241146,-0.850873,0,0,42404.86,38713.668,0.007874016,0.0,0.05511811,2.0,4.440318,18.5671,224.20065
2024-03-11 04:00:00+00:00,11.234056,-16.3321,-2.1597211,0,0,42539.87,39597.617,0.015748031,0.0,0.11023622,4.0,5.538552,21.2515,232.55188
2024-03-12 04:00:00+00:00,9.497671,-18.830574,-4.800777,0,0,42674.367,39734.18,0.015748031,0.003937008,0.08267716,4.0,5.2223296,20.3567,232.368
2024-03-13 04:00:00+00:00,9.412991,-10.184471,-2.2112205,0,0,42808.56,38589.082,0.01968504,0.0,0.13779528,3.0,5.7032533,31.9891,199.70201
2024-03-14 04:00:00+00:00,3.9712582,-17.210403,-6.631863,0,0,42943.402,40007.74,0.0,0.0,0.0,0.0,7.9939504,38.2527,237.83176
2024-03-15 04:00:00+00:00,4.475094,-16.24812,-6.6568356,0,0,43078.89,40145.156,0.0,0.0,0.0,0.0,6.9093976,36.463097,238.18944
2024-03-16 04:00:00+00:00,1.244791,-18.579327,-9.145859,0,0,43214.938,39123.3,0.015748031,0.0,0.11023622,2.0,7.8295,34.4498,247.1942
2024-03-17 04:00:00+00:00,5.163498,-21.485847,-8.257286,0,0,43351.45,40420.812,0.003937008,0.0,0.027559055,1.0,5.2223296,18.119701,238.17255
2024-03-18 04:00:00+00:00,10.01314,-11.009205,-1.6642,0,0,43488.35,38755.62,0.023622047,0.0,0.16535433,6.0,3.6689527,10.5139,224.9999
2024-03-19 04:00:00+00:00,8.013107,-18.118217,-4.2304826,0,0,43625.54,40696.97,0.015748031,0.0,0.11023622,4.0,6.711,17.2249,246.09236
2024-03-20 04:00:00+00:00,18.356663,-4.768791,7.2320137,0,0,43762.938,40835.01,0.0,0.0,0.0,0.0,4.906124,19.0145,206.56496
2024-03-21 04:00:00+00:00,23.178768,-2.2676888,10.2598715,0,0,43900.457,40972.918,0.0,0.0,0.0,0.0,4.966946,28.186201,233.99805
2024-03-22 04:00:00+00:00,14.62166,-12.562927,1.2252731,0,0,44038.008,41110.582,0.0,0.0,0.027559055,0.0,7.9437127,41.3845,237.60208
2024-03-23 04:00:00+00:00,11.582676,-9.888695,0.9815925,0,0,44175.516,39192.24,0.0,0.0,0.0,0.0,6.0770693,26.1729,241.47137
2024-03-24 04:00:00+00:00,15.143839,-12.153946,1.0831951,0,0,44312.88,41384.9,0.011811024,0.0,0.08267716,3.0,6.8035703,27.738798,239.25467
2024-03-25 04:00:00+00:00,13.34461,-14.92709,-0.40863052,0,0,44450.008,41334.043,0.0,0.0,0.0,0.0,8.105845,30.1995,257.8647
2024-03-26 04:00:00+00:00,21.311647,-6.923382,5.8092823,0,0,44586.83,41657.28,0.0,0.0,0.0,0.0,4.7559276,16.330101,238.97417
2024-03-27 04:00:00+00:00,22.670273,-3.2592392,9.5386095,0,0,44723.242,39671.938,0.023622047,0.0,0.16535433,4.0,5.6326222,22.369999,238.54167
2024-03-28 04:00:00+00:00,23.623299,0.8622799,11.974673,0,0,44859.168,40092.453,0.055118106,0.0,0.38582674,8.0,6.8035703,29.3047,238.47197
2024-03-29 04:00:00+00:00,21.895523,1.2168846,10.910407,0,0,44994.508,41957.18,0.007874016,0.0,0.05511811,1.0,8.605911,39.1475,227.44868
2024-03-30 04:00:00+00:00,20.229553,-1.9588432,7.0737004,0,0,45129.168,42000.8,0.015748031,0.0,0.11023622,3.0,8.376063,36.6868,203.40636
2024-03-31 04:00:00+00:00,11.558041,-9.742424,-0.40497932,0,0,45263.062,42138.457,0.055118106,0.0,0.38582677,5.0,9.658037,42.503,242.23062
2024-04-01 04:00:00+00:00,12.537045,-14.640141,-0.38631415,0,0,45396.098,42240.996,0.0,0.0,0.0,0.0,8.358121,35.5683,245.74017
2024-04-02 04:00:00+00:00,12.773838,-11.94202,1.0037303,0,0,45528.48,42353.996,0.0,0.0,0.0,0.0,7.3583355,32.8839,239.34126
2024-04-03 04:00:00+00:00,15.210596,-6.8595505,3.4048417,0,0,45661.1,42476.77,0.0,0.0,0.0,0.0,7.9657307,34.4498,223.42828
2024-04-04 04:00:00+00:00,13.52157,-9.758747,2.0861807,0,0,45793.957,42608.5,0.0,0.0,0.0,0.0,7.569527,33.555,243.87106
2024-04-05 04:00:00+00:00,12.591648,-15.29446,-0.5401396,0,0,45926.957,42181.605,0.015748031,0.0,0.11023622,2.0,7.8582087,30.8706,249.03644
2024-04-06 04:00:00+00:00,13.154617,-14.763741,-0.166063,0,0,46060.027,42896.15,0.0,0.0,0.0,0.0,7.8582087,31.318,252.8398
2024-04-07 04:00:00+00:00,10.266306,-15.6690445,0.5402296,0,0,46193.066,42978.547,0.015748031,0.0,0.13779527,3.0,5.8162003,23.4885,270.8255
2024-04-08 04:00:00+00:00,11.992725,-8.199276,1.356685,0,0,46326.0,43362.992,0.0,0.0,0.0,0.0,5.447451,17.4486,278.6954
2024-04-09 04:00:00+00:00,18.800226,-7.878731,5.150334,0,0,46458.727,43492.06,0.0,0.0,0.0,0.0,5.2414584,17.2249,241.54529
2024-04-10 04:00:00+00:00,19.32515,-6.366207,5.806194,0,0,46591.17,41452.934,0.015748031,0.0,0.13779527,4.0,5.3172884,22.1463,256.0475
2024-04-11 04:00:00+00:00,17.7742,-6.586609,5.253155,0,0,46723.24,43748.582,0.003937008,0.0,0.027559055,1.0,8.081114,37.1342,251.3543
2024-04-12 04:00:00+00:00,23.438293,-1.7001343,10.5396385,0,0,46854.83,43875.867,0.003937008,0.0,0.027559055,1.0,5.1499605,22.369999,240.171
2024-04-13 04:00:00+00:00,27.262909,3.6776218,14.136125,0,0,46985.855,44002.383,0.003937008,0.0,0.027559055,1.0,5.8718586,24.607,214.61827
2024-04-14 04:00:00+00:00,27.162111,3.3320045,15.370651,0,0,47116.223,44128.035,0.0,0.0,0.0,0.0,7.02076,29.528399,230.09398
2024-04-15 04:00:00+00:00,30.207762,6.244095,17.372494,0,0,47245.836,43739.24,0.07086614,0.003937008,0.46850392,4.0,4.718956,22.8174,212.48508
2024-04-16 04:00:00+00:00,22.731676,-6.461647,9.028224,0,0,47374.594,44376.406,0.0,0.0,0.0,0.0,7.832695,30.8706,250.04478
2024-04-17 04:00:00+00:00,25.063501,3.5629025,14.85584,0,0,47502.4,44092.934,0.0,0.0,0.0,0.0,6.651079,27.067701,248.19853
2024-04-18 04:00:00+00:00,25.019423,5.702585,15.800252,0,0,47629.145,44159.645,0.047244087,0.0,0.33070862,6.0,7.6876025,31.7654,275.28995
2024-04-19 04:00:00+00:00,27.469473,-0.026290894,14.972638,0,0,47754.73,39600.0,0.11811024,0.0,0.8267716,11.0,3.9067528,16.5538,254.38054
2024-04-20 04:00:00+00:00,19.998234,-3.67107,9.075616,0,0,47879.047,32282.111,0.16141732,0.0,1.1299213,10.0,5.4152036,19.9093,271.33838
2024-04-21 04:00:00+00:00,22.175465,-2.6916466,10.277387,0,0,48001.992,32293.12,0.027559055,0.0,0.19291338,6.0,5.0617533,13.6456995,264.72137
2024-04-22 04:00:00+00:00,21.13327,0.7122841,10.933295,0,0,48123.746,36798.586,0.082677156,0.0,0.57874006,11.0,4.6116934,11.4087,327.30798
2024-04-23 04:00:00+00:00,22.227825,-2.4087296,10.17949,0,0,48245.176,42399.344,0.14566928,0.0,1.019685,13.0,4.58994,13.422,192.31938
2024-04-24 04:00:00+00:00,21.759842,-5.0734634,9.774842,0,0,48366.266,45322.184,0.03937008,0.0,0.27559054,7.0,4.9264812,18.119701,264.9412
2024-04-25 04:00:00+00:00,23.186867,-6.2931747,9.313008,0,0,48486.918,45388.99,0.0,0.0,0.0,0.0,5.101145,17.4486,239.34305
2024-04-26 04:00:00+00:00,24.775457,0.5584965,11.796977,0,0,48607.043,45455.05,0.0,0.0,0.0,0.0,6.2395864,27.5151,232.41231
2024-04-27 04:00:00+00:00,26.126427,0.09590149,13.220837,0,0,48726.547,45520.32,0.023622047,0.0,0.16535433,3.0,7.436133,35.5683,228.16817
